Round,Test Accuracy,Test Loss,Comm Cost (MB),Elapsed (s),Round Time (s),Straggler Ratio,Participation Rate,Train Loss,Train Accuracy
66.0,0.7129,2.548984,40.847549,7601.438376,76.014131,0.0,0.5,5.1e-05,1.0
67.0,0.713,2.554855,40.847549,7601.438385,76.014131,0.0,0.5,6.2e-05,1.0
68.0,0.7129,2.557796,40.847549,7601.438394,76.014131,0.0,0.5,7.5e-05,1.0
69.0,0.713,2.565517,40.847549,7601.438403,76.014131,0.0,0.5,4.8e-05,1.0
70.0,0.713,2.566331,40.847549,7601.438412,76.014131,0.0,0.5,7.3e-05,1.0
71.0,0.7133,2.576959,40.847549,7601.438421,76.014131,0.0,0.5,5.1e-05,1.0
72.0,0.7129,2.579517,40.847549,7601.43843,76.014131,0.0,0.5,6.2e-05,1.0
73.0,0.7131,2.584715,40.847549,7601.43844,76.014131,0.0,0.5,5.6e-05,1.0
74.0,0.7133,2.590664,40.847549,7601.438449,76.014131,0.0,0.5,5.5e-05,1.0
75.0,0.7131,2.596006,40.847549,7601.438459,76.014131,0.0,0.5,6e-05,1.0
76.0,0.7129,2.604213,40.847549,7601.438468,76.014131,0.0,0.5,3.9e-05,1.0
77.0,0.7132,2.610057,40.847549,7601.43848,76.014131,0.0,0.5,4.6e-05,1.0
78.0,0.7135,2.61474,40.847549,7601.438492,76.014131,0.0,0.5,4.6e-05,1.0
79.0,0.7132,2.618458,40.847549,7601.438502,76.014131,0.0,0.5,4.7e-05,1.0
80.0,0.7133,2.620197,40.847549,7601.438512,76.014131,0.0,0.5,5.7e-05,1.0
81.0,0.7137,2.622953,40.847549,7601.438522,76.014131,0.0,0.5,4.9e-05,1.0
82.0,0.7137,2.627866,40.847549,7601.438533,76.014131,0.0,0.5,4.6e-05,1.0
83.0,0.7139,2.63346,40.847549,7601.438543,76.014131,0.0,0.5,4.3e-05,1.0
84.0,0.7138,2.634629,40.847549,7601.438554,76.014131,0.0,0.5,4.8e-05,1.0
85.0,0.714,2.641937,40.847549,7601.438564,76.014131,0.0,0.5,3.2e-05,1.0
86.0,0.7141,2.6439,40.847549,7601.438575,76.014131,0.0,0.5,5.2e-05,1.0
87.0,0.7138,2.64623,40.847549,7601.438586,76.014131,0.0,0.5,4.3e-05,1.0
88.0,0.7137,2.650555,40.847549,7601.438597,76.014131,0.0,0.5,4.1e-05,1.0
89.0,0.7136,2.65507,40.847549,7601.438608,76.014131,0.0,0.5,4.7e-05,1.0
90.0,0.7137,2.660984,40.847549,7601.438619,76.014131,0.0,0.5,3e-05,1.0
91.0,0.7138,2.664957,40.847549,7601.43863,76.014131,0.0,0.5,3.7e-05,1.0
92.0,0.714,2.670228,40.847549,7601.438642,76.014131,0.0,0.5,2.8e-05,1.0
93.0,0.714,2.672407,40.847549,7601.438655,76.014131,0.0,0.5,3.7e-05,1.0
94.0,0.7137,2.676325,40.847549,7601.438668,76.014131,0.0,0.5,3.6e-05,1.0
95.0,0.7141,2.683066,40.847549,7601.43868,76.014131,0.0,0.5,2.6e-05,1.0
96.0,0.7141,2.685981,40.847549,7601.438691,76.014131,0.0,0.5,3.4e-05,1.0
97.0,0.7141,2.687639,40.847549,7601.438703,76.014131,0.0,0.5,4.2e-05,1.0
98.0,0.7143,2.68927,40.847549,7601.438715,76.014131,0.0,0.5,3.5e-05,1.0
99.0,0.7141,2.689658,40.847549,7601.438727,76.014131,0.0,0.5,3.7e-05,1.0
100.0,0.7139,2.696581,40.847549,7601.438739,76.014131,0.0,0.5,2.4e-05,1.0
