Round,Test Accuracy,Test Loss,Comm Cost (MB),Elapsed (s),Round Time (s),Straggler Ratio,Participation Rate,Train Loss,Train Accuracy
25.0,0.9908,0.037552,40.825577,5338.398682,53.383959,0.0,0.5,0.001183,0.999733
26.0,0.9917,0.037163,40.825577,5338.398687,53.383959,0.0,0.5,0.000619,0.9999
27.0,0.9916,0.038547,40.825577,5338.398691,53.383959,0.0,0.5,0.00021,1.0
28.0,0.9918,0.038834,40.825577,5338.398695,53.383959,0.0,0.5,0.000208,1.0
29.0,0.9917,0.039962,40.825577,5338.398699,53.383959,0.0,0.5,0.000125,1.0
30.0,0.9919,0.039284,40.825577,5338.398703,53.383959,0.0,0.5,0.000603,0.99984
31.0,0.9917,0.039306,40.825577,5338.398708,53.383959,0.0,0.5,0.000287,0.999973
32.0,0.9915,0.040318,40.825577,5338.398712,53.383959,0.0,0.5,0.000188,0.999987
33.0,0.9915,0.040945,40.825577,5338.398717,53.383959,0.0,0.5,0.00011,1.0
34.0,0.9915,0.041151,40.825577,5338.398722,53.383959,0.0,0.5,0.000137,1.0
35.0,0.9916,0.041379,40.825577,5338.398726,53.383959,0.0,0.5,0.000115,1.0
36.0,0.9915,0.041605,40.825577,5338.398731,53.383959,0.0,0.5,0.00011,1.0
37.0,0.9915,0.042249,40.825577,5338.398736,53.383959,0.0,0.5,7e-05,1.0
38.0,0.9915,0.042575,40.825577,5338.398741,53.383959,0.0,0.5,6.6e-05,1.0
39.0,0.9915,0.042652,40.825577,5338.398746,53.383959,0.0,0.5,6.6e-05,1.0
40.0,0.9915,0.042742,40.825577,5338.398751,53.383959,0.0,0.5,6.7e-05,1.0
41.0,0.9915,0.043321,40.825577,5338.398756,53.383959,0.0,0.5,4.2e-05,1.0
42.0,0.9915,0.044013,40.825577,5338.398762,53.383959,0.0,0.5,5.7e-05,1.0
43.0,0.9914,0.044001,40.825577,5338.398767,53.383959,0.0,0.5,5.8e-05,1.0
44.0,0.9914,0.043901,40.825577,5338.398772,53.383959,0.0,0.5,4.9e-05,1.0
45.0,0.9913,0.044526,40.825577,5338.398778,53.383959,0.0,0.5,3.3e-05,1.0
46.0,0.9915,0.045197,40.825577,5338.398783,53.383959,0.0,0.5,4.1e-05,1.0
47.0,0.9916,0.045305,40.825577,5338.398789,53.383959,0.0,0.5,4.3e-05,1.0
48.0,0.9915,0.045516,40.825577,5338.398795,53.383959,0.0,0.5,4.9e-05,1.0
49.0,0.9914,0.04539,40.825577,5338.398801,53.383959,0.0,0.5,4.9e-05,1.0
50.0,0.9914,0.045073,40.825577,5338.398806,53.383959,0.0,0.5,5e-05,1.0
51.0,0.9915,0.045132,40.825577,5338.398829,53.383959,0.0,0.5,5.5e-05,1.0
52.0,0.9915,0.045718,40.825577,5338.398836,53.383959,0.0,0.5,3.4e-05,1.0
53.0,0.9914,0.045737,40.825577,5338.398843,53.383959,0.0,0.5,3.5e-05,1.0
54.0,0.9914,0.045765,40.825577,5338.398852,53.383959,0.0,0.5,4.5e-05,1.0
55.0,0.9915,0.045759,40.825577,5338.398871,53.383959,0.0,0.5,4e-05,1.0
56.0,0.9914,0.045639,40.825577,5338.398877,53.383959,0.0,0.5,3.8e-05,1.0
57.0,0.9915,0.045571,40.825577,5338.398884,53.383959,0.0,0.5,4e-05,1.0
58.0,0.9916,0.045949,40.825577,5338.398891,53.383959,0.0,0.5,3.9e-05,1.0
59.0,0.9915,0.046596,40.825577,5338.398897,53.383959,0.0,0.5,3.2e-05,1.0
60.0,0.9913,0.046379,40.825577,5338.398904,53.383959,0.0,0.5,3.9e-05,1.0
61.0,0.9915,0.046098,40.825577,5338.398911,53.383959,0.0,0.5,4e-05,1.0
62.0,0.9916,0.046016,40.825577,5338.398918,53.383959,0.0,0.5,4.1e-05,1.0
63.0,0.9915,0.046281,40.825577,5338.398925,53.383959,0.0,0.5,3.8e-05,1.0
64.0,0.9916,0.046813,40.825577,5338.398933,53.383959,0.0,0.5,3.5e-05,1.0
65.0,0.9915,0.04677,40.825577,5338.398942,53.383959,0.0,0.5,2.6e-05,1.0
66.0,0.9916,0.047026,40.825577,5338.398951,53.383959,0.0,0.5,3.2e-05,1.0
67.0,0.9916,0.047297,40.825577,5338.398958,53.383959,0.0,0.5,2.2e-05,1.0
68.0,0.9915,0.047274,40.825577,5338.398966,53.383959,0.0,0.5,3.5e-05,1.0
69.0,0.9917,0.04739,40.825577,5338.398973,53.383959,0.0,0.5,2.2e-05,1.0
70.0,0.9914,0.047664,40.825577,5338.398981,53.383959,0.0,0.5,3.1e-05,1.0
71.0,0.9913,0.047705,40.825577,5338.398989,53.383959,0.0,0.5,2.3e-05,1.0
72.0,0.9916,0.047376,40.825577,5338.398997,53.383959,0.0,0.5,3e-05,1.0
73.0,0.9916,0.047371,40.825577,5338.399004,53.383959,0.0,0.5,2.5e-05,1.0
74.0,0.9914,0.047546,40.825577,5338.399013,53.383959,0.0,0.5,2.5e-05,1.0
75.0,0.9914,0.048138,40.825577,5338.399021,53.383959,0.0,0.5,1.9e-05,1.0
76.0,0.9915,0.047874,40.825577,5338.399029,53.383959,0.0,0.5,2.4e-05,1.0
77.0,0.9915,0.048013,40.825577,5338.399041,53.383959,0.0,0.5,1.8e-05,1.0
78.0,0.9914,0.048247,40.825577,5338.399054,53.383959,0.0,0.5,1.3e-05,1.0
79.0,0.9915,0.048654,40.825577,5338.399062,53.383959,0.0,0.5,1.9e-05,1.0
80.0,0.9915,0.048344,40.825577,5338.399071,53.383959,0.0,0.5,2e-05,1.0
81.0,0.9914,0.048194,40.825577,5338.39908,53.383959,0.0,0.5,2.4e-05,1.0
82.0,0.9914,0.048332,40.825577,5338.399089,53.383959,0.0,0.5,2.1e-05,1.0
83.0,0.9913,0.048348,40.825577,5338.399097,53.383959,0.0,0.5,2.1e-05,1.0
84.0,0.9916,0.048506,40.825577,5338.399107,53.383959,0.0,0.5,2.1e-05,1.0
85.0,0.9914,0.048631,40.825577,5338.399116,53.383959,0.0,0.5,1.6e-05,1.0
86.0,0.9914,0.048946,40.825577,5338.399125,53.383959,0.0,0.5,1.5e-05,1.0
87.0,0.9915,0.048954,40.825577,5338.399134,53.383959,0.0,0.5,1.8e-05,1.0
88.0,0.9917,0.048857,40.825577,5338.399143,53.383959,0.0,0.5,1.8e-05,1.0
89.0,0.9914,0.049058,40.825577,5338.399153,53.383959,0.0,0.5,2e-05,1.0
90.0,0.9914,0.049282,40.825577,5338.399162,53.383959,0.0,0.5,1.6e-05,1.0
91.0,0.9913,0.049515,40.825577,5338.399172,53.383959,0.0,0.5,1.5e-05,1.0
92.0,0.9912,0.049701,40.825577,5338.399181,53.383959,0.0,0.5,1.4e-05,1.0
93.0,0.9914,0.049624,40.825577,5338.399193,53.383959,0.0,0.5,1.3e-05,1.0
94.0,0.9914,0.049611,40.825577,5338.399205,53.383959,0.0,0.5,1.5e-05,1.0
95.0,0.9916,0.049559,40.825577,5338.399215,53.383959,0.0,0.5,1.1e-05,1.0
96.0,0.9915,0.049602,40.825577,5338.399225,53.383959,0.0,0.5,1.7e-05,1.0
97.0,0.9915,0.049678,40.825577,5338.399235,53.383959,0.0,0.5,1.3e-05,1.0
98.0,0.9914,0.049663,40.825577,5338.399246,53.383959,0.0,0.5,1.3e-05,1.0
99.0,0.9916,0.049781,40.825577,5338.399256,53.383959,0.0,0.5,1.5e-05,1.0
100.0,0.9915,0.049852,40.825577,5338.399266,53.383959,0.0,0.5,1e-05,1.0
