Round,Test Accuracy,Test Loss,Comm Cost (MB),Elapsed (s),Round Time (s),Straggler Ratio,Participation Rate,Train Loss,Train Accuracy
85.0,0.9814,0.07676,204.127884,3950.328429,39.503247,0.0,0.5,0.000525,0.999907
86.0,0.9797,0.092165,204.127884,3950.328439,39.503247,0.0,0.5,0.000544,0.999893
87.0,0.9815,0.080868,204.127884,3950.328449,39.503247,0.0,0.5,0.000284,0.999988
88.0,0.9834,0.07048,204.127884,3950.32846,39.503247,0.0,0.5,0.000767,0.999808
89.0,0.9834,0.071602,204.127884,3950.32847,39.503247,0.0,0.5,0.001288,0.999736
90.0,0.9825,0.075825,204.127884,3950.328481,39.503247,0.0,0.5,0.001362,0.999694
91.0,0.9805,0.08497,204.127884,3950.328491,39.503247,0.0,0.5,0.001784,0.999575
92.0,0.9802,0.082601,204.127884,3950.328502,39.503247,0.0,0.5,0.000717,0.999903
93.0,0.9824,0.07511,204.127884,3950.328515,39.503247,0.0,0.5,0.00057,0.99989
94.0,0.9833,0.074308,204.127884,3950.32853,39.503247,0.0,0.5,0.00059,0.999922
95.0,0.9821,0.081124,204.127884,3950.328541,39.503247,0.0,0.5,0.000414,0.999948
96.0,0.982,0.079894,204.127884,3950.328552,39.503247,0.0,0.5,0.001274,0.999681
97.0,0.9811,0.085419,204.127884,3950.328575,39.503247,0.0,0.5,0.000245,0.999976
98.0,0.9825,0.07935,204.127884,3950.328585,39.503247,0.0,0.5,0.00109,0.999706
99.0,0.9827,0.07409,204.127884,3950.328596,39.503247,0.0,0.5,0.001034,0.999724
100.0,0.9841,0.070061,204.127884,3950.328606,39.503247,0.0,0.5,0.001117,0.999732
