Round,Test Accuracy,Test Loss,Comm Cost (MB),Elapsed (s),Round Time (s),Straggler Ratio,Participation Rate,Train Loss,Train Accuracy
1.0,0.2601,2.252477,204.237747,6377.931829,63.779291,0.0,0.5,0.987961,0.646414
2.0,0.3395,1.987267,204.237747,6377.931844,63.779291,0.0,0.5,0.68342,0.765615
3.0,0.3843,1.710911,204.237747,6377.931847,63.779291,0.0,0.5,0.484464,0.837657
4.0,0.4212,1.701553,204.237747,6377.93185,63.779291,0.0,0.5,0.447954,0.842315
5.0,0.4679,1.531159,204.237747,6377.931853,63.779291,0.0,0.5,0.41599,0.852027
6.0,0.4857,1.455284,204.237747,6377.931856,63.779291,0.0,0.5,0.281215,0.903454
7.0,0.4628,1.512859,204.237747,6377.931859,63.779291,0.0,0.5,0.332531,0.880404
8.0,0.4787,1.59901,204.237747,6377.931862,63.779291,0.0,0.5,0.257502,0.911387
9.0,0.4867,1.497451,204.237747,6377.931865,63.779291,0.0,0.5,0.259087,0.908586
10.0,0.5424,1.318457,204.237747,6377.93187,63.779291,0.0,0.5,0.230838,0.920056
11.0,0.4985,1.498292,204.237747,6377.931873,63.779291,0.0,0.5,0.189385,0.935689
12.0,0.4918,1.606074,204.237747,6377.931876,63.779291,0.0,0.5,0.155032,0.948967
13.0,0.5233,1.478806,204.237747,6377.931879,63.779291,0.0,0.5,0.157717,0.946721
14.0,0.5791,1.282222,204.237747,6377.931882,63.779291,0.0,0.5,0.149571,0.949183
15.0,0.5581,1.354051,204.237747,6377.931885,63.779291,0.0,0.5,0.134003,0.954879
16.0,0.5849,1.251443,204.237747,6377.931889,63.779291,0.0,0.5,0.134653,0.955523
17.0,0.5794,1.343747,204.237747,6377.931894,63.779291,0.0,0.5,0.108473,0.965574
18.0,0.5744,1.362889,204.237747,6377.931901,63.779291,0.0,0.5,0.097724,0.968046
19.0,0.5846,1.377462,204.237747,6377.931905,63.779291,0.0,0.5,0.09509,0.969868
20.0,0.5427,1.546171,204.237747,6377.931909,63.779291,0.0,0.5,0.116436,0.960985
21.0,0.5779,1.382239,204.237747,6377.931913,63.779291,0.0,0.5,0.102408,0.968251
22.0,0.5962,1.479913,204.237747,6377.931917,63.779291,0.0,0.5,0.074789,0.97677
23.0,0.5819,1.430327,204.237747,6377.931922,63.779291,0.0,0.5,0.066239,0.978936
24.0,0.5649,1.608028,204.237747,6377.931926,63.779291,0.0,0.5,0.090098,0.971953
25.0,0.5798,1.525081,204.237747,6377.931931,63.779291,0.0,0.5,0.058851,0.981913
26.0,0.5908,1.543951,204.237747,6377.931936,63.779291,0.0,0.5,0.071055,0.977859
27.0,0.5672,1.512151,204.237747,6377.931941,63.779291,0.0,0.5,0.073069,0.977253
28.0,0.5561,1.710882,204.237747,6377.931946,63.779291,0.0,0.5,0.0619,0.981123
29.0,0.5765,1.571296,204.237747,6377.93195,63.779291,0.0,0.5,0.054895,0.982986
30.0,0.5957,1.48962,204.237747,6377.931955,63.779291,0.0,0.5,0.074279,0.97602
31.0,0.5847,1.647101,204.237747,6377.93196,63.779291,0.0,0.5,0.045872,0.985852
32.0,0.5919,1.597135,204.237747,6377.931965,63.779291,0.0,0.5,0.044437,0.986286
33.0,0.5996,1.590149,204.237747,6377.931971,63.779291,0.0,0.5,0.045102,0.986409
34.0,0.597,1.534149,204.237747,6377.931977,63.779291,0.0,0.5,0.046464,0.985743
35.0,0.6046,1.574147,204.237747,6377.931982,63.779291,0.0,0.5,0.044307,0.986491
36.0,0.576,1.717246,204.237747,6377.931987,63.779291,0.0,0.5,0.040477,0.988067
37.0,0.605,1.638669,204.237747,6377.931993,63.779291,0.0,0.5,0.032037,0.990732
38.0,0.6121,1.539025,204.237747,6377.931998,63.779291,0.0,0.5,0.040155,0.988126
39.0,0.6067,1.548012,204.237747,6377.932003,63.779291,0.0,0.5,0.037031,0.988674
40.0,0.5933,1.556471,204.237747,6377.932009,63.779291,0.0,0.5,0.052474,0.984805
41.0,0.608,1.602559,204.237747,6377.932016,63.779291,0.0,0.5,0.031958,0.990587
42.0,0.6095,1.715854,204.237747,6377.932025,63.779291,0.0,0.5,0.033709,0.990385
43.0,0.6041,1.730928,204.237747,6377.932031,63.779291,0.0,0.5,0.026301,0.992874
44.0,0.6051,1.590994,204.237747,6377.932037,63.779291,0.0,0.5,0.040347,0.987817
45.0,0.601,1.712094,204.237747,6377.932043,63.779291,0.0,0.5,0.035399,0.989146
46.0,0.5909,1.834541,204.237747,6377.932054,63.779291,0.0,0.5,0.025222,0.992917
47.0,0.6062,1.806546,204.237747,6377.93206,63.779291,0.0,0.5,0.018938,0.994735
48.0,0.6093,1.787176,204.237747,6377.932066,63.779291,0.0,0.5,0.019913,0.994394
49.0,0.5884,1.955073,204.237747,6377.932073,63.779291,0.0,0.5,0.024042,0.993394
50.0,0.6044,1.869854,204.237747,6377.93208,63.779291,0.0,0.5,0.029973,0.990973
51.0,0.5979,1.867846,204.237747,6377.932088,63.779291,0.0,0.5,0.028133,0.991911
52.0,0.5927,1.838844,204.237747,6377.932094,63.779291,0.0,0.5,0.026866,0.992502
53.0,0.6048,1.741097,204.237747,6377.932102,63.779291,0.0,0.5,0.027249,0.991825
54.0,0.5946,1.952103,204.237747,6377.932111,63.779291,0.0,0.5,0.023961,0.993485
55.0,0.6195,1.682941,204.237747,6377.932118,63.779291,0.0,0.5,0.025028,0.992761
56.0,0.6183,1.878517,204.237747,6377.932125,63.779291,0.0,0.5,0.012188,0.997187
57.0,0.5988,1.955594,204.237747,6377.932133,63.779291,0.0,0.5,0.018501,0.994739
58.0,0.6039,1.910966,204.237747,6377.93214,63.779291,0.0,0.5,0.025137,0.992464
59.0,0.6106,1.766339,204.237747,6377.932148,63.779291,0.0,0.5,0.036922,0.988836
60.0,0.6064,1.850166,204.237747,6377.932155,63.779291,0.0,0.5,0.027018,0.99212
61.0,0.6117,1.994835,204.237747,6377.932163,63.779291,0.0,0.5,0.010761,0.997417
62.0,0.616,1.913488,204.237747,6377.932171,63.779291,0.0,0.5,0.014209,0.996182
63.0,0.6122,1.917015,204.237747,6377.932179,63.779291,0.0,0.5,0.015654,0.9956
64.0,0.6188,1.957875,204.237747,6377.932187,63.779291,0.0,0.5,0.0162,0.994996
65.0,0.6129,1.827834,204.237747,6377.932196,63.779291,0.0,0.5,0.020592,0.994533
66.0,0.6061,1.995086,204.237747,6377.932206,63.779291,0.0,0.5,0.011871,0.997269
67.0,0.6211,1.82149,204.237747,6377.932215,63.779291,0.0,0.5,0.018849,0.995314
68.0,0.6124,1.98291,204.237747,6377.932224,63.779291,0.0,0.5,0.01767,0.995824
69.0,0.6193,2.067257,204.237747,6377.932232,63.779291,0.0,0.5,0.013244,0.996628
70.0,0.6193,1.860024,204.237747,6377.932241,63.779291,0.0,0.5,0.01839,0.995433
71.0,0.6186,1.965973,204.237747,6377.932249,63.779291,0.0,0.5,0.017639,0.995462
72.0,0.6299,1.926271,204.237747,6377.932258,63.779291,0.0,0.5,0.013753,0.996427
73.0,0.6208,1.835183,204.237747,6377.932267,63.779291,0.0,0.5,0.018028,0.995389
74.0,0.6199,2.0732,204.237747,6377.932276,63.779291,0.0,0.5,0.010265,0.997359
75.0,0.6182,2.047165,204.237747,6377.932286,63.779291,0.0,0.5,0.013604,0.996737
76.0,0.6016,2.185307,204.237747,6377.932294,63.779291,0.0,0.5,0.010345,0.997406
77.0,0.6117,2.117327,204.237747,6377.93231,63.779291,0.0,0.5,0.01595,0.995977
78.0,0.6213,2.016701,204.237747,6377.93232,63.779291,0.0,0.5,0.009606,0.997706
79.0,0.6195,2.097741,204.237747,6377.93233,63.779291,0.0,0.5,0.007804,0.998111
80.0,0.614,2.110854,204.237747,6377.932339,63.779291,0.0,0.5,0.011451,0.997174
81.0,0.6153,2.144755,204.237747,6377.932349,63.779291,0.0,0.5,0.007299,0.998233
82.0,0.6175,2.254532,204.237747,6377.932359,63.779291,0.0,0.5,0.012042,0.997159
83.0,0.609,2.193817,204.237747,6377.932369,63.779291,0.0,0.5,0.014534,0.996237
84.0,0.6246,2.129426,204.237747,6377.932379,63.779291,0.0,0.5,0.00832,0.998178
85.0,0.6226,2.028522,204.237747,6377.932389,63.779291,0.0,0.5,0.014008,0.996343
86.0,0.6192,2.220644,204.237747,6377.932399,63.779291,0.0,0.5,0.007571,0.998383
87.0,0.6119,2.402372,204.237747,6377.93241,63.779291,0.0,0.5,0.007842,0.998235
88.0,0.6271,2.125458,204.237747,6377.93242,63.779291,0.0,0.5,0.013145,0.996648
89.0,0.628,2.07292,204.237747,6377.932431,63.779291,0.0,0.5,0.009648,0.997699
90.0,0.6159,2.256417,204.237747,6377.932441,63.779291,0.0,0.5,0.01148,0.997195
91.0,0.5971,2.357804,204.237747,6377.932452,63.779291,0.0,0.5,0.0139,0.996582
92.0,0.6107,2.213994,204.237747,6377.932463,63.779291,0.0,0.5,0.009136,0.997755
93.0,0.6243,2.2129,204.237747,6377.932475,63.779291,0.0,0.5,0.009553,0.997739
94.0,0.6131,2.389805,204.237747,6377.932488,63.779291,0.0,0.5,0.008237,0.997864
95.0,0.6201,2.198163,204.237747,6377.932499,63.779291,0.0,0.5,0.005225,0.998926
96.0,0.6202,2.357063,204.237747,6377.932511,63.779291,0.0,0.5,0.004211,0.999368
97.0,0.6287,2.100916,204.237747,6377.932522,63.779291,0.0,0.5,0.010537,0.997543
98.0,0.6174,2.303224,204.237747,6377.932533,63.779291,0.0,0.5,0.007301,0.998315
99.0,0.6269,2.279516,204.237747,6377.932545,63.779291,0.0,0.5,0.00754,0.998276
100.0,0.6211,2.351845,204.237747,6377.932557,63.779291,0.0,0.5,0.005932,0.998959
