Round,Test Accuracy,Test Loss,Comm Cost (MB),Elapsed (s),Round Time (s),Straggler Ratio,Participation Rate,Train Loss,Train Accuracy
66.0,0.99,0.040043,204.127884,2938.53494,29.385302,0.0,0.5,0.001015,0.999853
67.0,0.9902,0.040334,204.127884,2938.534948,29.385302,0.0,0.5,0.001088,0.999813
68.0,0.9902,0.040062,204.127884,2938.534956,29.385302,0.0,0.5,0.000775,0.999907
69.0,0.99,0.039876,204.127884,2938.534965,29.385302,0.0,0.5,0.0009,0.999833
70.0,0.9902,0.039975,204.127884,2938.534974,29.385302,0.0,0.5,0.000859,0.999873
71.0,0.9898,0.041028,204.127884,2938.534982,29.385302,0.0,0.5,0.00061,0.999973
72.0,0.9901,0.041478,204.127884,2938.534991,29.385302,0.0,0.5,0.00057,0.999973
73.0,0.9898,0.041262,204.127884,2938.535,29.385302,0.0,0.5,0.000507,0.999967
74.0,0.9902,0.041583,204.127884,2938.535008,29.385302,0.0,0.5,0.000549,0.99998
75.0,0.9902,0.041626,204.127884,2938.535017,29.385302,0.0,0.5,0.001826,0.999613
76.0,0.9897,0.041019,204.127884,2938.535027,29.385302,0.0,0.5,0.001102,0.999773
77.0,0.9896,0.041255,204.127884,2938.535037,29.385302,0.0,0.5,0.000482,0.999987
78.0,0.9904,0.040804,204.127884,2938.535048,29.385302,0.0,0.5,0.000487,0.999987
79.0,0.9904,0.041644,204.127884,2938.535057,29.385302,0.0,0.5,0.000427,0.999987
80.0,0.9901,0.041881,204.127884,2938.535067,29.385302,0.0,0.5,0.000395,0.999993
81.0,0.9899,0.041946,204.127884,2938.535076,29.385302,0.0,0.5,0.000461,0.999953
82.0,0.9903,0.041836,204.127884,2938.535086,29.385302,0.0,0.5,0.000388,0.99998
83.0,0.99,0.041875,204.127884,2938.535095,29.385302,0.0,0.5,0.000356,0.999993
84.0,0.9901,0.041974,204.127884,2938.535105,29.385302,0.0,0.5,0.000333,1.0
85.0,0.9899,0.041807,204.127884,2938.535115,29.385302,0.0,0.5,0.000359,0.999993
86.0,0.9901,0.041822,204.127884,2938.535125,29.385302,0.0,0.5,0.000368,0.999987
87.0,0.9899,0.041949,204.127884,2938.535136,29.385302,0.0,0.5,0.000349,0.999993
88.0,0.99,0.042473,204.127884,2938.535146,29.385302,0.0,0.5,0.000332,0.999987
89.0,0.9902,0.042886,204.127884,2938.535156,29.385302,0.0,0.5,0.00027,1.0
90.0,0.99,0.043173,204.127884,2938.535166,29.385302,0.0,0.5,0.000268,0.999993
91.0,0.9899,0.042667,204.127884,2938.535177,29.385302,0.0,0.5,0.000286,0.999993
92.0,0.9899,0.042777,204.127884,2938.535187,29.385302,0.0,0.5,0.000265,0.999993
93.0,0.9899,0.042529,204.127884,2938.535199,29.385302,0.0,0.5,0.000301,1.0
94.0,0.9903,0.043052,204.127884,2938.535211,29.385302,0.0,0.5,0.000236,1.0
95.0,0.9902,0.043485,204.127884,2938.535222,29.385302,0.0,0.5,0.000222,1.0
96.0,0.99,0.043499,204.127884,2938.535233,29.385302,0.0,0.5,0.000248,0.999993
97.0,0.9901,0.043732,204.127884,2938.535244,29.385302,0.0,0.5,0.000257,0.999987
98.0,0.99,0.043545,204.127884,2938.535255,29.385302,0.0,0.5,0.000247,1.0
99.0,0.99,0.043819,204.127884,2938.535267,29.385302,0.0,0.5,0.000242,0.999993
100.0,0.9899,0.043398,204.127884,2938.535278,29.385302,0.0,0.5,0.000245,1.0
