Round,Test Accuracy,Test Loss,Comm Cost (MB),Elapsed (s),Round Time (s),Straggler Ratio,Participation Rate,Train Loss,Train Accuracy
1.0,0.9639,0.174067,40.825577,5930.691572,59.306896,0.0,0.5,0.276045,0.910983
2.0,0.9821,0.050262,40.825577,5930.6916,59.306896,0.0,0.5,0.059988,0.980784
3.0,0.9854,0.043501,40.825577,5930.691603,59.306896,0.0,0.5,0.03693,0.98823
4.0,0.9865,0.040121,40.825577,5930.691605,59.306896,0.0,0.5,0.01919,0.993892
5.0,0.9861,0.044072,40.825577,5930.691608,59.306896,0.0,0.5,0.012459,0.996117
6.0,0.9879,0.038935,40.825577,5930.691611,59.306896,0.0,0.5,0.010607,0.996691
7.0,0.9855,0.046938,40.825577,5930.691613,59.306896,0.0,0.5,0.004275,0.998677
8.0,0.9867,0.045079,40.825577,5930.691615,59.306896,0.0,0.5,0.006937,0.997761
9.0,0.9896,0.035829,40.825577,5930.691617,59.306896,0.0,0.5,0.012511,0.9961
10.0,0.9901,0.034458,40.825577,5930.691621,59.306896,0.0,0.5,0.007454,0.997648
11.0,0.9892,0.038294,40.825577,5930.691623,59.306896,0.0,0.5,0.003465,0.998966
12.0,0.9897,0.036771,40.825577,5930.691627,59.306896,0.0,0.5,0.003441,0.998913
13.0,0.9895,0.037886,40.825577,5930.69163,59.306896,0.0,0.5,0.003804,0.99878
14.0,0.9897,0.034342,40.825577,5930.691633,59.306896,0.0,0.5,0.003507,0.998922
15.0,0.9901,0.032867,40.825577,5930.691635,59.306896,0.0,0.5,0.006927,0.998022
16.0,0.9899,0.036218,40.825577,5930.691638,59.306896,0.0,0.5,0.000934,0.999833
17.0,0.9908,0.034361,40.825577,5930.691642,59.306896,0.0,0.5,0.001978,0.999438
18.0,0.9905,0.034058,40.825577,5930.691648,59.306896,0.0,0.5,0.003488,0.99897
19.0,0.9899,0.036675,40.825577,5930.691652,59.306896,0.0,0.5,0.000801,0.999866
20.0,0.9905,0.038317,40.825577,5930.691655,59.306896,0.0,0.5,0.00042,0.999951
21.0,0.9911,0.034854,40.825577,5930.691659,59.306896,0.0,0.5,0.002337,0.999344
22.0,0.9903,0.037219,40.825577,5930.691662,59.306896,0.0,0.5,0.000371,0.999993
23.0,0.99,0.041511,40.825577,5930.691666,59.306896,0.0,0.5,0.000287,0.999972
24.0,0.9907,0.036327,40.825577,5930.69167,59.306896,0.0,0.5,0.001771,0.999511
25.0,0.9903,0.036928,40.825577,5930.691675,59.306896,0.0,0.5,0.001227,0.999629
26.0,0.99,0.0405,40.825577,5930.69168,59.306896,0.0,0.5,0.000425,0.999987
27.0,0.9905,0.039049,40.825577,5930.691684,59.306896,0.0,0.5,0.000243,1.0
28.0,0.991,0.040521,40.825577,5930.691688,59.306896,0.0,0.5,0.000155,1.0
29.0,0.9906,0.039642,40.825577,5930.691692,59.306896,0.0,0.5,0.000344,0.999951
30.0,0.9905,0.046272,40.825577,5930.691696,59.306896,0.0,0.5,0.000106,1.0
31.0,0.9904,0.037804,40.825577,5930.6917,59.306896,0.0,0.5,0.000934,0.999736
32.0,0.9909,0.039251,40.825577,5930.691705,59.306896,0.0,0.5,0.000201,0.999988
33.0,0.9905,0.039409,40.825577,5930.69171,59.306896,0.0,0.5,0.00018,1.0
34.0,0.9904,0.039384,40.825577,5930.691715,59.306896,0.0,0.5,0.000109,1.0
35.0,0.9904,0.041211,40.825577,5930.69172,59.306896,0.0,0.5,0.001457,0.999605
36.0,0.9901,0.046672,40.825577,5930.691725,59.306896,0.0,0.5,6.9e-05,1.0
37.0,0.9907,0.042582,40.825577,5930.69173,59.306896,0.0,0.5,0.000116,1.0
38.0,0.9902,0.039959,40.825577,5930.691734,59.306896,0.0,0.5,8.5e-05,1.0
39.0,0.9904,0.044115,40.825577,5930.691739,59.306896,0.0,0.5,6.8e-05,1.0
40.0,0.9907,0.040809,40.825577,5930.691744,59.306896,0.0,0.5,7.5e-05,1.0
41.0,0.9905,0.041711,40.825577,5930.691768,59.306896,0.0,0.5,7.6e-05,1.0
