Round,Test Accuracy,Test Loss,Comm Cost (MB),Elapsed (s),Round Time (s),Straggler Ratio,Participation Rate,Train Loss,Train Accuracy
23.0,0.6235,2.577869,40.847549,19305.008325,193.050057,0.0,0.5,0.004936,0.998787
24.0,0.608,2.158666,40.847549,19305.008329,193.050057,0.0,0.5,0.032598,0.98918
25.0,0.6123,2.351167,40.847549,19305.008334,193.050057,0.0,0.5,0.010888,0.996904
26.0,0.6346,2.032409,40.847549,19305.008338,193.050057,0.0,0.5,0.017268,0.994486
27.0,0.6303,2.226839,40.847549,19305.008343,193.050057,0.0,0.5,0.013367,0.995939
28.0,0.601,2.895169,40.847549,19305.008348,193.050057,0.0,0.5,0.003788,0.999033
29.0,0.6514,2.048034,40.847549,19305.008352,193.050057,0.0,0.5,0.007334,0.997904
30.0,0.5918,2.478681,40.847549,19305.008357,193.050057,0.0,0.5,0.054665,0.983547
31.0,0.6289,1.80635,40.847549,19305.008361,193.050057,0.0,0.5,0.048011,0.984096
32.0,0.62,2.2699,40.847549,19305.008366,193.050057,0.0,0.5,0.01073,0.997066
33.0,0.6458,1.930664,40.847549,19305.008372,193.050057,0.0,0.5,0.018277,0.994169
34.0,0.6301,2.391817,40.847549,19305.008379,193.050057,0.0,0.5,0.005013,0.998739
35.0,0.6415,2.381313,40.847549,19305.008385,193.050057,0.0,0.5,0.013035,0.995844
36.0,0.5996,3.217409,40.847549,19305.00839,193.050057,0.0,0.5,0.002826,0.999317
37.0,0.6538,2.097096,40.847549,19305.008395,193.050057,0.0,0.5,0.01265,0.995951
38.0,0.6605,2.108168,40.847549,19305.0084,193.050057,0.0,0.5,0.004953,0.998841
39.0,0.6541,2.238685,40.847549,19305.008406,193.050057,0.0,0.5,0.006271,0.99829
40.0,0.6452,2.365954,40.847549,19305.008412,193.050057,0.0,0.5,0.004467,0.998887
41.0,0.6354,2.544732,40.847549,19305.008418,193.050057,0.0,0.5,0.005605,0.998481
42.0,0.6388,2.872302,40.847549,19305.008424,193.050057,0.0,0.5,0.002702,0.999234
43.0,0.6269,2.804697,40.847549,19305.00843,193.050057,0.0,0.5,0.002036,0.999518
44.0,0.6515,2.461989,40.847549,19305.008436,193.050057,0.0,0.5,0.001942,0.999521
45.0,0.6577,2.439625,40.847549,19305.008442,193.050057,0.0,0.5,0.001908,0.999512
46.0,0.6487,2.882198,40.847549,19305.008449,193.050057,0.0,0.5,0.000502,0.999959
47.0,0.6593,2.526375,40.847549,19305.008455,193.050057,0.0,0.5,0.000831,0.999868
48.0,0.6325,3.256878,40.847549,19305.008461,193.050057,0.0,0.5,0.000271,1.0
49.0,0.6485,2.624127,40.847549,19305.008468,193.050057,0.0,0.5,0.006974,0.997743
50.0,0.6543,2.549509,40.847549,19305.008474,193.050057,0.0,0.5,0.001167,0.999765
51.0,0.6308,2.993018,40.847549,19305.008481,193.050057,0.0,0.5,0.001415,0.999679
52.0,0.6377,2.935704,40.847549,19305.008488,193.050057,0.0,0.5,0.000359,0.999986
53.0,0.6516,2.808344,40.847549,19305.008496,193.050057,0.0,0.5,0.000705,0.999895
54.0,0.6343,3.004475,40.847549,19305.008504,193.050057,0.0,0.5,0.004182,0.998827
55.0,0.6611,2.602622,40.847549,19305.008512,193.050057,0.0,0.5,0.001647,0.999609
56.0,0.6602,2.71768,40.847549,19305.008519,193.050057,0.0,0.5,0.000624,0.999939
57.0,0.6409,2.979517,40.847549,19305.008526,193.050057,0.0,0.5,0.000368,0.999986
58.0,0.6367,3.116571,40.847549,19305.008533,193.050057,0.0,0.5,0.001452,0.999614
59.0,0.6577,2.936232,40.847549,19305.008541,193.050057,0.0,0.5,0.000413,0.999983
60.0,0.6626,2.707043,40.847549,19305.008548,193.050057,0.0,0.5,0.00066,0.999904
61.0,0.6512,2.867415,40.847549,19305.008556,193.050057,0.0,0.5,0.000845,0.999834
62.0,0.6444,2.971666,40.847549,19305.008564,193.050057,0.0,0.5,0.000467,0.999976
63.0,0.6416,3.128477,40.847549,19305.008572,193.050057,0.0,0.5,0.000244,1.0
64.0,0.6384,3.203499,40.847549,19305.008579,193.050057,0.0,0.5,0.000399,0.999925
65.0,0.6613,2.825379,40.847549,19305.008589,193.050057,0.0,0.5,0.000535,1.0
66.0,0.6372,3.335888,40.847549,19305.008599,193.050057,0.0,0.5,0.000241,1.0
67.0,0.6653,2.813341,40.847549,19305.008607,193.050057,0.0,0.5,0.000263,1.0
68.0,0.6553,3.051719,40.847549,19305.008615,193.050057,0.0,0.5,0.000256,1.0
69.0,0.6519,3.103099,40.847549,19305.008624,193.050057,0.0,0.5,0.000206,1.0
70.0,0.6438,3.377761,40.847549,19305.008632,193.050057,0.0,0.5,0.000166,1.0
71.0,0.6657,3.013704,40.847549,19305.008641,193.050057,0.0,0.5,0.000304,0.99999
72.0,0.6469,3.21479,40.847549,19305.00865,193.050057,0.0,0.5,0.000267,1.0
73.0,0.6625,2.985139,40.847549,19305.008659,193.050057,0.0,0.5,0.000382,0.999973
74.0,0.6578,2.994333,40.847549,19305.008667,193.050057,0.0,0.5,0.000841,0.999804
75.0,0.6713,2.897969,40.847549,19305.008677,193.050057,0.0,0.5,0.000261,0.999991
76.0,0.6504,3.232772,40.847549,19305.008685,193.050057,0.0,0.5,0.000179,1.0
77.0,0.6709,3.017633,40.847549,19305.008697,193.050057,0.0,0.5,0.000218,1.0
78.0,0.6804,2.803679,40.847549,19305.008707,193.050057,0.0,0.5,0.000268,0.999965
79.0,0.6611,3.149667,40.847549,19305.008716,193.050057,0.0,0.5,0.000177,1.0
80.0,0.6597,3.158017,40.847549,19305.008726,193.050057,0.0,0.5,0.000215,1.0
81.0,0.6496,3.358576,40.847549,19305.008736,193.050057,0.0,0.5,0.000187,1.0
82.0,0.6683,3.073068,40.847549,19305.008745,193.050057,0.0,0.5,0.000256,1.0
83.0,0.6554,3.351721,40.847549,19305.008755,193.050057,0.0,0.5,0.000146,1.0
84.0,0.6483,3.504673,40.847549,19305.008765,193.050057,0.0,0.5,0.000141,1.0
85.0,0.6716,3.082292,40.847549,19305.008775,193.050057,0.0,0.5,0.000232,1.0
86.0,0.666,2.862943,40.847549,19305.008785,193.050057,0.0,0.5,0.011102,0.99697
87.0,0.6538,3.098351,40.847549,19305.008795,193.050057,0.0,0.5,0.000224,1.0
88.0,0.6647,3.032678,40.847549,19305.008805,193.050057,0.0,0.5,0.00026,1.0
89.0,0.6747,2.941535,40.847549,19305.008816,193.050057,0.0,0.5,0.00024,1.0
90.0,0.6677,3.107983,40.847549,19305.008826,193.050057,0.0,0.5,0.000165,1.0
91.0,0.6683,3.141609,40.847549,19305.008837,193.050057,0.0,0.5,0.000199,0.999966
92.0,0.6529,3.360431,40.847549,19305.008847,193.050057,0.0,0.5,9.9e-05,1.0
93.0,0.6703,3.030305,40.847549,19305.00886,193.050057,0.0,0.5,0.000137,1.0
94.0,0.6726,3.043247,40.847549,19305.008871,193.050057,0.0,0.5,0.000195,1.0
95.0,0.6711,3.104819,40.847549,19305.008882,193.050057,0.0,0.5,0.000188,1.0
96.0,0.6538,3.393046,40.847549,19305.008893,193.050057,0.0,0.5,0.000104,1.0
97.0,0.6729,3.10587,40.847549,19305.008904,193.050057,0.0,0.5,0.000174,1.0
98.0,0.6739,3.086221,40.847549,19305.008915,193.050057,0.0,0.5,0.000137,1.0
99.0,0.6516,3.543819,40.847549,19305.008926,193.050057,0.0,0.5,0.000107,1.0
100.0,0.6721,3.134207,40.847549,19305.008938,193.050057,0.0,0.5,0.000195,1.0
