Round,Test Accuracy,Test Loss,Comm Cost (MB),Elapsed (s),Round Time (s),Straggler Ratio,Participation Rate,Train Loss,Train Accuracy
33.0,0.647,1.428703,204.237747,7613.128753,76.131247,0.0,0.5,0.058002,0.982833
34.0,0.6439,1.436296,204.237747,7613.12876,76.131247,0.0,0.5,0.062852,0.981158
35.0,0.6418,1.472742,204.237747,7613.128766,76.131247,0.0,0.5,0.059822,0.982226
36.0,0.6454,1.530801,204.237747,7613.128771,76.131247,0.0,0.5,0.043554,0.987696
37.0,0.6451,1.400058,204.237747,7613.128777,76.131247,0.0,0.5,0.072456,0.978457
38.0,0.6484,1.500172,204.237747,7613.128783,76.131247,0.0,0.5,0.050501,0.98547
39.0,0.6452,1.557737,204.237747,7613.128789,76.131247,0.0,0.5,0.042404,0.987959
40.0,0.6497,1.471452,204.237747,7613.128795,76.131247,0.0,0.5,0.054087,0.983866
41.0,0.6453,1.5781,204.237747,7613.128802,76.131247,0.0,0.5,0.031287,0.99158
42.0,0.6463,1.712401,204.237747,7613.128808,76.131247,0.0,0.5,0.023496,0.994128
43.0,0.647,1.613314,204.237747,7613.128815,76.131247,0.0,0.5,0.03235,0.991539
44.0,0.6499,1.581606,204.237747,7613.128821,76.131247,0.0,0.5,0.050159,0.985617
45.0,0.6479,1.660151,204.237747,7613.128828,76.131247,0.0,0.5,0.035314,0.990069
46.0,0.6529,1.639047,204.237747,7613.128834,76.131247,0.0,0.5,0.0317,0.99151
47.0,0.6493,1.685416,204.237747,7613.128841,76.131247,0.0,0.5,0.024643,0.993823
48.0,0.6559,1.718022,204.237747,7613.128848,76.131247,0.0,0.5,0.020161,0.995297
49.0,0.6528,1.708391,204.237747,7613.128855,76.131247,0.0,0.5,0.031942,0.99127
50.0,0.6503,1.708367,204.237747,7613.128861,76.131247,0.0,0.5,0.030338,0.991138
51.0,0.6483,1.829207,204.237747,7613.128869,76.131247,0.0,0.5,0.01723,0.995702
52.0,0.6559,1.712215,204.237747,7613.128876,76.131247,0.0,0.5,0.030367,0.991409
53.0,0.6522,1.709598,204.237747,7613.128884,76.131247,0.0,0.5,0.037664,0.989287
54.0,0.6479,1.758198,204.237747,7613.128892,76.131247,0.0,0.5,0.024322,0.993256
55.0,0.6457,1.805601,204.237747,7613.1289,76.131247,0.0,0.5,0.024006,0.993672
56.0,0.6543,1.850994,204.237747,7613.128908,76.131247,0.0,0.5,0.009713,0.998254
57.0,0.6546,1.825147,204.237747,7613.128916,76.131247,0.0,0.5,0.023818,0.993747
58.0,0.6563,1.824179,204.237747,7613.128923,76.131247,0.0,0.5,0.014686,0.9963
59.0,0.6545,1.821763,204.237747,7613.128931,76.131247,0.0,0.5,0.02227,0.993896
60.0,0.6553,1.886797,204.237747,7613.128939,76.131247,0.0,0.5,0.015836,0.996108
61.0,0.6535,1.899801,204.237747,7613.128947,76.131247,0.0,0.5,0.015062,0.996523
62.0,0.6563,1.883147,204.237747,7613.128956,76.131247,0.0,0.5,0.01504,0.996257
63.0,0.6574,1.901668,204.237747,7613.128964,76.131247,0.0,0.5,0.009583,0.998134
64.0,0.655,1.858096,204.237747,7613.128973,76.131247,0.0,0.5,0.023611,0.993905
65.0,0.6496,2.003468,204.237747,7613.128982,76.131247,0.0,0.5,0.010652,0.99754
66.0,0.6594,1.851909,204.237747,7613.128992,76.131247,0.0,0.5,0.015733,0.996048
67.0,0.6551,1.935427,204.237747,7613.129001,76.131247,0.0,0.5,0.012675,0.996747
68.0,0.6601,1.998883,204.237747,7613.12901,76.131247,0.0,0.5,0.006172,0.998881
69.0,0.6549,2.009291,204.237747,7613.129019,76.131247,0.0,0.5,0.013233,0.996672
70.0,0.6574,1.924723,204.237747,7613.129028,76.131247,0.0,0.5,0.015005,0.996189
71.0,0.6518,2.046079,204.237747,7613.129037,76.131247,0.0,0.5,0.01015,0.99757
72.0,0.6616,1.978816,204.237747,7613.129047,76.131247,0.0,0.5,0.010041,0.99749
73.0,0.6554,2.056556,204.237747,7613.129056,76.131247,0.0,0.5,0.007052,0.998476
74.0,0.6607,2.105291,204.237747,7613.129066,76.131247,0.0,0.5,0.004942,0.999167
75.0,0.653,2.188102,204.237747,7613.129075,76.131247,0.0,0.5,0.00665,0.998422
76.0,0.6563,2.08704,204.237747,7613.129085,76.131247,0.0,0.5,0.010592,0.997414
77.0,0.661,2.058236,204.237747,7613.129096,76.131247,0.0,0.5,0.009393,0.997726
78.0,0.6626,2.063962,204.237747,7613.129108,76.131247,0.0,0.5,0.008628,0.997978
79.0,0.6625,2.071561,204.237747,7613.129118,76.131247,0.0,0.5,0.007972,0.9984
80.0,0.6597,2.152784,204.237747,7613.129129,76.131247,0.0,0.5,0.005097,0.998998
81.0,0.6606,2.176388,204.237747,7613.129139,76.131247,0.0,0.5,0.004024,0.99918
82.0,0.6621,2.132028,204.237747,7613.129149,76.131247,0.0,0.5,0.007876,0.99836
83.0,0.659,2.216023,204.237747,7613.12916,76.131247,0.0,0.5,0.003996,0.999332
84.0,0.662,2.171577,204.237747,7613.129171,76.131247,0.0,0.5,0.003208,0.999516
85.0,0.6641,2.213482,204.237747,7613.129181,76.131247,0.0,0.5,0.005616,0.998886
86.0,0.6622,2.228584,204.237747,7613.129192,76.131247,0.0,0.5,0.006688,0.998426
87.0,0.6616,2.260406,204.237747,7613.129203,76.131247,0.0,0.5,0.004979,0.999023
88.0,0.6617,2.248248,204.237747,7613.129213,76.131247,0.0,0.5,0.007234,0.998375
89.0,0.6674,2.201383,204.237747,7613.129224,76.131247,0.0,0.5,0.007517,0.998573
90.0,0.6613,2.256417,204.237747,7613.129235,76.131247,0.0,0.5,0.005539,0.999009
91.0,0.6565,2.361121,204.237747,7613.129246,76.131247,0.0,0.5,0.003374,0.9994
92.0,0.6639,2.145512,204.237747,7613.129257,76.131247,0.0,0.5,0.012137,0.996832
93.0,0.6627,2.187075,204.237747,7613.129271,76.131247,0.0,0.5,0.009086,0.998098
94.0,0.6618,2.262937,204.237747,7613.129285,76.131247,0.0,0.5,0.002685,0.999618
95.0,0.6594,2.304009,204.237747,7613.129297,76.131247,0.0,0.5,0.003197,0.999483
96.0,0.6569,2.398282,204.237747,7613.129308,76.131247,0.0,0.5,0.002244,0.999687
97.0,0.6664,2.252735,204.237747,7613.12932,76.131247,0.0,0.5,0.003365,0.99937
98.0,0.6619,2.276102,204.237747,7613.129332,76.131247,0.0,0.5,0.003901,0.999277
99.0,0.6655,2.276327,204.237747,7613.129344,76.131247,0.0,0.5,0.004626,0.999027
100.0,0.6654,2.269851,204.237747,7613.129356,76.131247,0.0,0.5,0.001789,0.999944
