Round,Test Accuracy,Test Loss,Comm Cost (MB),Elapsed (s),Round Time (s),Straggler Ratio,Participation Rate,Train Loss,Train Accuracy
32.0,0.5331,5.769543,40.825577,6980.660877,69.80657,0.0,0.5,0.002916,0.999475
33.0,0.5396,3.237949,40.825577,6980.660882,69.80657,0.0,0.5,0.0027,0.999313
34.0,0.5349,3.593695,40.825577,6980.660889,69.80657,0.0,0.5,0.001045,0.999736
35.0,0.509,3.897711,40.825577,6980.660894,69.80657,0.0,0.5,0.000938,0.999709
36.0,0.5856,4.130432,40.825577,6980.660899,69.80657,0.0,0.5,0.008596,0.998157
37.0,0.5875,3.34412,40.825577,6980.660904,69.80657,0.0,0.5,0.010262,0.998223
38.0,0.5799,3.620331,40.825577,6980.660909,69.80657,0.0,0.5,0.000491,0.999883
39.0,0.5641,4.171415,40.825577,6980.660914,69.80657,0.0,0.5,0.011676,0.997873
40.0,0.5656,4.223953,40.825577,6980.660919,69.80657,0.0,0.5,0.00078,0.999835
41.0,0.5665,4.039858,40.825577,6980.660926,69.80657,0.0,0.5,0.000297,0.999926
42.0,0.5592,4.446323,40.825577,6980.660932,69.80657,0.0,0.5,0.011707,0.998032
43.0,0.5981,4.145808,40.825577,6980.660937,69.80657,0.0,0.5,0.004651,0.999196
44.0,0.5234,5.783965,40.825577,6980.660943,69.80657,0.0,0.5,0.013466,0.997847
45.0,0.5689,4.265352,40.825577,6980.660948,69.80657,0.0,0.5,0.008135,0.998645
46.0,0.576,4.202994,40.825577,6980.660954,69.80657,0.0,0.5,0.010049,0.998277
47.0,0.5767,4.292971,40.825577,6980.660959,69.80657,0.0,0.5,0.000376,0.999935
48.0,0.5982,4.854366,40.825577,6980.660965,69.80657,0.0,0.5,0.004998,0.999139
49.0,0.5048,6.689836,40.825577,6980.660971,69.80657,0.0,0.5,0.026755,0.996224
50.0,0.5774,4.758319,40.825577,6980.660977,69.80657,0.0,0.5,0.000261,0.999911
51.0,0.5949,4.81443,40.825577,6980.660984,69.80657,0.0,0.5,0.005284,0.999067
52.0,0.5742,4.501967,40.825577,6980.66099,69.80657,0.0,0.5,0.012022,0.998343
53.0,0.5789,4.483828,40.825577,6980.660996,69.80657,0.0,0.5,0.01068,0.998325
54.0,0.5966,4.796413,40.825577,6980.661004,69.80657,0.0,0.5,0.004858,0.999147
55.0,0.5821,4.442136,40.825577,6980.661011,69.80657,0.0,0.5,0.000636,0.99986
56.0,0.5984,5.087917,40.825577,6980.661017,69.80657,0.0,0.5,0.000221,0.999984
57.0,0.5946,5.036899,40.825577,6980.661024,69.80657,0.0,0.5,0.005821,0.999211
58.0,0.5894,5.784533,40.825577,6980.661031,69.80657,0.0,0.5,0.007952,0.998964
59.0,0.5976,5.212382,40.825577,6980.661037,69.80657,0.0,0.5,0.000158,0.999984
60.0,0.4993,7.195684,40.825577,6980.661045,69.80657,0.0,0.5,0.000348,0.999911
61.0,0.5956,5.379603,40.825577,6980.661052,69.80657,0.0,0.5,0.008949,0.998828
62.0,0.5945,5.522242,40.825577,6980.661059,69.80657,0.0,0.5,0.000131,0.999983
63.0,0.591,6.154122,40.825577,6980.661066,69.80657,0.0,0.5,9.8e-05,0.999989
64.0,0.5907,6.025445,40.825577,6980.661073,69.80657,0.0,0.5,0.008862,0.998979
65.0,0.5943,4.645609,40.825577,6980.661082,69.80657,0.0,0.5,0.000231,0.999947
66.0,0.5969,5.428774,40.825577,6980.661093,69.80657,0.0,0.5,0.005028,0.999231
67.0,0.597,5.463812,40.825577,6980.6611,69.80657,0.0,0.5,9.1e-05,0.999993
68.0,0.586,7.411188,40.825577,6980.661108,69.80657,0.0,0.5,9.8e-05,1.0
69.0,0.5953,5.590897,40.825577,6980.661116,69.80657,0.0,0.5,0.006016,0.9994
70.0,0.5928,6.463112,40.825577,6980.661124,69.80657,0.0,0.5,7e-05,0.999989
71.0,0.5919,5.470695,40.825577,6980.661131,69.80657,0.0,0.5,0.000217,0.999951
72.0,0.5977,5.66503,40.825577,6980.66114,69.80657,0.0,0.5,0.000119,0.999976
73.0,0.5927,5.422263,40.825577,6980.661148,69.80657,0.0,0.5,0.00014,0.999966
74.0,0.5986,5.856033,40.825577,6980.661156,69.80657,0.0,0.5,0.000121,0.999992
75.0,0.5901,5.249918,40.825577,6980.661164,69.80657,0.0,0.5,0.000175,0.99997
76.0,0.5802,5.039164,40.825577,6980.661172,69.80657,0.0,0.5,0.010828,0.998407
77.0,0.6003,5.640231,40.825577,6980.661181,69.80657,0.0,0.5,0.000102,0.999992
78.0,0.5957,5.292067,40.825577,6980.661191,69.80657,0.0,0.5,0.000105,0.999992
79.0,0.5909,5.331397,40.825577,6980.6612,69.80657,0.0,0.5,0.009517,0.998667
80.0,0.5884,5.630954,40.825577,6980.661209,69.80657,0.0,0.5,0.000198,0.999983
81.0,0.5996,5.820268,40.825577,6980.661218,69.80657,0.0,0.5,8.3e-05,0.999992
82.0,0.5986,6.093935,40.825577,6980.661227,69.80657,0.0,0.5,6.5e-05,1.0
83.0,0.5833,5.636259,40.825577,6980.661236,69.80657,0.0,0.5,0.02511,0.997382
84.0,0.5974,5.845934,40.825577,6980.661245,69.80657,0.0,0.5,0.004682,0.999298
85.0,0.6,5.721608,40.825577,6980.661254,69.80657,0.0,0.5,7.3e-05,1.0
86.0,0.5989,6.002374,40.825577,6980.661263,69.80657,0.0,0.5,5.5e-05,1.0
87.0,0.5983,5.993797,40.825577,6980.661273,69.80657,0.0,0.5,5e-05,1.0
88.0,0.5971,5.686119,40.825577,6980.661282,69.80657,0.0,0.5,8.3e-05,1.0
89.0,0.5873,6.024764,40.825577,6980.661292,69.80657,0.0,0.5,0.000128,0.999934
90.0,0.6004,5.909617,40.825577,6980.661301,69.80657,0.0,0.5,6.3e-05,0.999994
91.0,0.6011,6.487491,40.825577,6980.661311,69.80657,0.0,0.5,5.5e-05,1.0
92.0,0.6011,6.23123,40.825577,6980.661321,69.80657,0.0,0.5,0.005918,0.999347
93.0,0.6007,6.334675,40.825577,6980.661332,69.80657,0.0,0.5,5.1e-05,1.0
94.0,0.5956,5.588314,40.825577,6980.661342,69.80657,0.0,0.5,0.011054,0.998742
95.0,0.5958,5.33186,40.825577,6980.661352,69.80657,0.0,0.5,0.005872,0.999197
96.0,0.5965,7.399194,40.825577,6980.661362,69.80657,0.0,0.5,0.00761,0.998915
97.0,0.5805,4.951137,40.825577,6980.661372,69.80657,0.0,0.5,0.023193,0.997573
98.0,0.6005,5.539832,40.825577,6980.661383,69.80657,0.0,0.5,8.9e-05,0.999987
99.0,0.601,5.969982,40.825577,6980.661393,69.80657,0.0,0.5,0.00421,0.999423
100.0,0.5997,5.132761,40.825577,6980.661403,69.80657,0.0,0.5,0.005908,0.999282
