Round,Test Accuracy,Test Loss,Comm Cost (MB),Elapsed (s),Round Time (s),Straggler Ratio,Participation Rate,Train Loss,Train Accuracy
65.0,0.9865,0.069165,40.825577,7565.204899,75.652004,0.0,0.5,3.1e-05,1.0
66.0,0.9843,0.083986,40.825577,7565.204913,75.652004,0.0,0.5,2.5e-05,1.0
67.0,0.986,0.076652,40.825577,7565.204921,75.652004,0.0,0.5,1.9e-05,1.0
68.0,0.987,0.070206,40.825577,7565.204929,75.652004,0.0,0.5,2.9e-05,1.0
69.0,0.9847,0.083178,40.825577,7565.204937,75.652004,0.0,0.5,2.4e-05,1.0
70.0,0.9867,0.069694,40.825577,7565.204945,75.652004,0.0,0.5,2.8e-05,1.0
71.0,0.9865,0.071462,40.825577,7565.204952,75.652004,0.0,0.5,2.4e-05,1.0
72.0,0.9868,0.069498,40.825577,7565.204961,75.652004,0.0,0.5,2.7e-05,1.0
73.0,0.9858,0.074407,40.825577,7565.204969,75.652004,0.0,0.5,3.2e-05,1.0
74.0,0.9864,0.075319,40.825577,7565.204978,75.652004,0.0,0.5,2.4e-05,1.0
75.0,0.9868,0.070209,40.825577,7565.204986,75.652004,0.0,0.5,2.5e-05,1.0
76.0,0.9862,0.075373,40.825577,7565.204994,75.652004,0.0,0.5,2.6e-05,1.0
77.0,0.9865,0.07257,40.825577,7565.205004,75.652004,0.0,0.5,2e-05,1.0
78.0,0.9861,0.075053,40.825577,7565.205015,75.652004,0.0,0.5,2e-05,1.0
79.0,0.9857,0.075684,40.825577,7565.205024,75.652004,0.0,0.5,2.9e-05,1.0
80.0,0.9857,0.080962,40.825577,7565.205033,75.652004,0.0,0.5,3.5e-05,1.0
81.0,0.9869,0.070256,40.825577,7565.205042,75.652004,0.0,0.5,2.5e-05,1.0
82.0,0.9865,0.075596,40.825577,7565.20505,75.652004,0.0,0.5,1.9e-05,1.0
83.0,0.9866,0.072029,40.825577,7565.20506,75.652004,0.0,0.5,2.9e-05,1.0
84.0,0.9861,0.075783,40.825577,7565.205069,75.652004,0.0,0.5,2.7e-05,1.0
85.0,0.9865,0.077382,40.825577,7565.205078,75.652004,0.0,0.5,1.5e-05,1.0
86.0,0.9867,0.075891,40.825577,7565.205087,75.652004,0.0,0.5,1.6e-05,1.0
87.0,0.9866,0.076074,40.825577,7565.205097,75.652004,0.0,0.5,1.6e-05,1.0
88.0,0.9858,0.075828,40.825577,7565.205106,75.652004,0.0,0.5,2.5e-05,1.0
89.0,0.9876,0.071573,40.825577,7565.205116,75.652004,0.0,0.5,2.2e-05,1.0
90.0,0.9853,0.083634,40.825577,7565.205126,75.652004,0.0,0.5,1.1e-05,1.0
91.0,0.9866,0.077747,40.825577,7565.205136,75.652004,0.0,0.5,1.2e-05,1.0
92.0,0.9854,0.083824,40.825577,7565.205146,75.652004,0.0,0.5,1.5e-05,1.0
93.0,0.9862,0.076721,40.825577,7565.205157,75.652004,0.0,0.5,1.6e-05,1.0
94.0,0.9868,0.072677,40.825577,7565.205168,75.652004,0.0,0.5,2.8e-05,1.0
95.0,0.9866,0.076608,40.825577,7565.205178,75.652004,0.0,0.5,2e-05,1.0
96.0,0.9866,0.077711,40.825577,7565.205189,75.652004,0.0,0.5,1.9e-05,1.0
97.0,0.9876,0.071376,40.825577,7565.205199,75.652004,0.0,0.5,2.6e-05,1.0
98.0,0.9863,0.076153,40.825577,7565.20521,75.652004,0.0,0.5,1.6e-05,1.0
99.0,0.9849,0.082605,40.825577,7565.20522,75.652004,0.0,0.5,2.5e-05,1.0
100.0,0.9868,0.076834,40.825577,7565.205231,75.652004,0.0,0.5,2e-05,1.0
