Round,Test Accuracy,Test Loss,Comm Cost (MB),Elapsed (s),Round Time (s),Straggler Ratio,Participation Rate,Train Loss,Train Accuracy
1.0,0.9161,0.532467,204.127884,3389.45234,33.894462,0.0,0.5,0.614911,0.802731
2.0,0.9538,0.146991,204.127884,3389.452403,33.894462,0.0,0.5,0.154548,0.953023
3.0,0.9664,0.102142,204.127884,3389.452406,33.894462,0.0,0.5,0.082781,0.974904
4.0,0.9712,0.087645,204.127884,3389.452408,33.894462,0.0,0.5,0.052865,0.984002
5.0,0.9764,0.075113,204.127884,3389.45241,33.894462,0.0,0.5,0.046996,0.986169
6.0,0.9763,0.073378,204.127884,3389.452413,33.894462,0.0,0.5,0.038558,0.988535
7.0,0.9779,0.067679,204.127884,3389.452415,33.894462,0.0,0.5,0.032089,0.990114
8.0,0.9814,0.058263,204.127884,3389.452417,33.894462,0.0,0.5,0.02664,0.992144
9.0,0.9815,0.058304,204.127884,3389.45242,33.894462,0.0,0.5,0.021425,0.99374
10.0,0.9824,0.053101,204.127884,3389.452423,33.894462,0.0,0.5,0.022057,0.993467
11.0,0.9837,0.051187,204.127884,3389.452425,33.894462,0.0,0.5,0.017817,0.994887
12.0,0.9836,0.054307,204.127884,3389.452428,33.894462,0.0,0.5,0.014765,0.9956
13.0,0.984,0.048537,204.127884,3389.452431,33.894462,0.0,0.5,0.017065,0.995039
14.0,0.9847,0.046499,204.127884,3389.452434,33.894462,0.0,0.5,0.014778,0.995781
15.0,0.9849,0.048094,204.127884,3389.452437,33.894462,0.0,0.5,0.011329,0.99684
16.0,0.986,0.043985,204.127884,3389.45244,33.894462,0.0,0.5,0.011866,0.99647
17.0,0.9862,0.044065,204.127884,3389.452445,33.894462,0.0,0.5,0.013672,0.995892
18.0,0.9853,0.048828,204.127884,3389.452449,33.894462,0.0,0.5,0.009692,0.997247
19.0,0.9861,0.046679,204.127884,3389.452453,33.894462,0.0,0.5,0.009518,0.997242
20.0,0.9873,0.041373,204.127884,3389.452457,33.894462,0.0,0.5,0.009596,0.997276
21.0,0.9868,0.041625,204.127884,3389.45246,33.894462,0.0,0.5,0.010078,0.997016
22.0,0.9869,0.042273,204.127884,3389.452464,33.894462,0.0,0.5,0.007493,0.997826
23.0,0.9874,0.043691,204.127884,3389.452467,33.894462,0.0,0.5,0.00852,0.997464
24.0,0.9877,0.040484,204.127884,3389.452471,33.894462,0.0,0.5,0.00896,0.997163
25.0,0.9877,0.040394,204.127884,3389.452475,33.894462,0.0,0.5,0.006678,0.998067
26.0,0.988,0.040716,204.127884,3389.45248,33.894462,0.0,0.5,0.004938,0.998723
27.0,0.9875,0.041878,204.127884,3389.452484,33.894462,0.0,0.5,0.006233,0.998171
28.0,0.9879,0.042037,204.127884,3389.452488,33.894462,0.0,0.5,0.005317,0.998458
29.0,0.9878,0.040278,204.127884,3389.452492,33.894462,0.0,0.5,0.005173,0.998554
30.0,0.9881,0.039678,204.127884,3389.452497,33.894462,0.0,0.5,0.006745,0.997975
31.0,0.988,0.041059,204.127884,3389.452501,33.894462,0.0,0.5,0.005914,0.998167
32.0,0.9887,0.038415,204.127884,3389.452506,33.894462,0.0,0.5,0.007326,0.99782
33.0,0.9883,0.039508,204.127884,3389.45251,33.894462,0.0,0.5,0.004734,0.99868
34.0,0.9885,0.039046,204.127884,3389.452518,33.894462,0.0,0.5,0.003394,0.999295
35.0,0.9886,0.038456,204.127884,3389.452523,33.894462,0.0,0.5,0.004093,0.998966
36.0,0.9893,0.037601,204.127884,3389.452528,33.894462,0.0,0.5,0.002914,0.999284
37.0,0.9883,0.040638,204.127884,3389.452533,33.894462,0.0,0.5,0.003344,0.999113
