Round,Test Accuracy,Test Loss,Comm Cost (MB),Elapsed (s),Round Time (s),Straggler Ratio,Participation Rate,Train Loss,Train Accuracy
1.0,0.1558,2.637322,40.847549,6188.585251,61.885828,0.0,0.5,0.735312,0.777385
2.0,0.2826,2.129547,40.847549,6188.585269,61.885828,0.0,0.5,0.571791,0.806607
3.0,0.3213,2.748955,40.847549,6188.585272,61.885828,0.0,0.5,0.36809,0.872537
4.0,0.3302,2.036094,40.847549,6188.585274,61.885828,0.0,0.5,0.330298,0.89109
5.0,0.3915,2.517396,40.847549,6188.585277,61.885828,0.0,0.5,0.368683,0.869367
6.0,0.4389,2.510148,40.847549,6188.58528,61.885828,0.0,0.5,0.213341,0.926236
7.0,0.4391,2.521616,40.847549,6188.585283,61.885828,0.0,0.5,0.119767,0.961003
8.0,0.3786,3.070581,40.847549,6188.585286,61.885828,0.0,0.5,0.135715,0.960211
9.0,0.422,2.69825,40.847549,6188.585289,61.885828,0.0,0.5,0.058805,0.982463
10.0,0.4315,2.821045,40.847549,6188.585293,61.885828,0.0,0.5,0.061971,0.980398
11.0,0.4505,2.827229,40.847549,6188.585296,61.885828,0.0,0.5,0.02677,0.992688
12.0,0.4668,2.893924,40.847549,6188.5853,61.885828,0.0,0.5,0.074766,0.974465
13.0,0.4516,2.813306,40.847549,6188.585303,61.885828,0.0,0.5,0.036299,0.989073
14.0,0.3534,5.147638,40.847549,6188.585306,61.885828,0.0,0.5,0.014552,0.995702
15.0,0.48,3.194242,40.847549,6188.58531,61.885828,0.0,0.5,0.010498,0.997453
16.0,0.405,3.055061,40.847549,6188.585314,61.885828,0.0,0.5,0.084806,0.970544
17.0,0.4237,3.152457,40.847549,6188.585318,61.885828,0.0,0.5,0.036609,0.988916
18.0,0.479,2.607277,40.847549,6188.585324,61.885828,0.0,0.5,0.01935,0.994242
19.0,0.4832,2.849967,40.847549,6188.585328,61.885828,0.0,0.5,0.009739,0.997535
20.0,0.4292,3.830865,40.847549,6188.585332,61.885828,0.0,0.5,0.006172,0.99844
21.0,0.4893,3.054854,40.847549,6188.585336,61.885828,0.0,0.5,0.005068,0.998757
22.0,0.4863,3.125878,40.847549,6188.58534,61.885828,0.0,0.5,0.02779,0.990945
23.0,0.4761,3.530456,40.847549,6188.585345,61.885828,0.0,0.5,0.013908,0.995839
